batch,epoch,r2,infer_time,mean_error,y,yfilter,u,uf
,,,,,-0.6454329,-0.6627923640717664,-1.0595034,-0.033664674
,,,,,-0.6452509,-0.6631317670109549,-1.0595487,-0.033664674
,,,,,-0.64537996,-0.6633107192434564,-1.0597465,-0.033664674
,,,,,-0.6469085,-0.6645239166565469,-1.0596585,-0.033664674
,,,,,-0.64868957,-0.6661768256628249,-1.0601909,-0.033664674
,,,,,-0.64970636,-0.6673484787276518,-1.0603874,-0.033664674
,,,,,-0.64974886,-0.667658711862041,-1.0602411,-0.033664674
,,,,,-0.651343,-0.6689536924229718,-1.060416,-0.033664674
,,,,,-0.6529195,-0.670469080361245,-1.0598438,-0.033664674
,,,,,-0.6524541,-0.6704716183502586,-1.0600363,-0.033664674
,,,,,-0.6533346,-0.6711463718800621,-1.0601077,-0.033664674
,,,,,-0.6545952,-0.6722719512153816,-1.0603251,-0.033664674
,,,,,-0.6554669,-0.673206900292032,-1.0604532,-0.033664674
,,,,,-0.65652686,-0.6742408243353664,-1.0605636,-0.033664674
,,,,,-0.6577635,-0.6754336909350142,-1.0602955,-0.033664674
,,,,,-0.66006845,-0.677483532411639,-1.0598947,-0.033664674
,,,,,-0.6606386,-0.6784069679686453,-1.059722,-0.033664674
,,,,,-0.6619778,-0.6796525212155338,-1.059391,-0.033664674
,,,,,-0.6629054,-0.680658617787822,-1.0594127,-0.033664674
,,,,,-0.66190785,-0.6801319709517234,-1.059533,-0.033664674
,,,,,-0.66321325,-0.6810064658248182,-1.0595076,-0.033664674
,,,,,-0.66570157,-0.6831207632682692,-1.0592151,-0.033664674
,,,,,-0.6654804,-0.6834528620154363,-1.0586392,-0.033664674
,,,,,-0.66740286,-0.6850049249708756,-1.0582182,-0.033664674
,,,,,-0.6696093,-0.687064295583239,-1.0587531,-0.033664674
,,,,,-0.6695614,-0.6875162941104682,-1.0589508,-0.033664674
,,,,,-0.6708643,-0.6886217140370476,-1.0588113,-0.033664674
,,,,,-0.67043173,-0.6885515468230529,-1.0588937,-0.033664674
,,,,,-0.6723525,-0.6900064745383693,-1.0587406,-0.033664674
,,,,,-0.6722426,-0.6902666872075457,-1.0583584,-0.033664674
,,,,,-0.6736232,-0.6913861435758472,-1.0580813,-0.033664674
,,,,,-0.676387,-0.6937699422852253,-1.0582826,-0.033664674
,,,,,-0.6762026,-0.6941943124224094,-1.0577433,-0.033664674
,,,,,-0.676697,-0.6946733387085147,-1.0575342,-0.033664674
,,,,,-0.6779954,-0.69578128389169,-1.0579294,-0.033664674
,,,,,-0.6785258,-0.6964501889727934,-1.0583662,-0.033664674
,,,,,-0.6811794,-0.6986425989519685,-1.0585929,-0.033664674
,,,,,-0.6805668,-0.6986929303009135,-1.0588534,-0.033664674
,,,,,-0.68298423,-0.7005574138475633,-1.0593221,-0.033664674
,,,,,-0.68303645,-0.7010392667085057,-1.059796,-0.033664674
,,,,,-0.6826591,-0.700863577370212,-1.0597059,-0.033664674
,,,,,-0.6844868,-0.7022216387026254,-1.059729,-0.033664674
,,,,,-0.6863262,-0.7039534721585489,-1.0603166,-0.033664674
,,,,,-0.6882394,-0.7058310141034099,-1.0600538,-0.033664674
,,,,,-0.688771,-0.706683905595825,-1.0597421,-0.033664674
,,,,,-0.68741137,-0.7058431383797555,-1.0597018,-0.033664674
,,,,,-0.69112724,-0.7084907853705668,-1.0602283,-0.033664674
,,,,,-0.6919066,-0.7097163484051554,-1.060223,-0.033664674
,,,,,-0.69213146,-0.7101793380228975,-1.0604951,-0.033664674
,,,,,-0.6932763,-0.7111657388742427,-1.0602139,-0.033664674
,,,,,-0.6921606,-0.7105435900362514,-1.0604252,-0.033664674
,,,,,-0.6970276,-0.7141258336091543,-1.0601491,-0.033664674
,,,,,-0.6956661,-0.7139322789782248,-1.0601217,-0.033664674
,,,,,-0.69708353,-0.7149722006269437,-1.0603951,-0.033664674
,,,,,-0.69933224,-0.716941828519789,-1.0597881,-0.033664674
,,,,,-0.69903547,-0.7171815583966176,-1.0599473,-0.033664674
,,,,,-0.7013404,-0.7190044428413344,-1.0598245,-0.033664674
,,,,,-0.7004623,-0.718763253289405,-1.0594879,-0.033664674
,,,,,-0.70145506,-0.7194658566604142,-1.0595115,-0.033664674
,,,,,-0.7036743,-0.7213328039211636,-1.0591556,-0.033664674
,,,,,-0.70331985,-0.721503754429878,-1.0595196,-0.033664674
,,,,,-0.7069937,-0.7243597954246798,-1.0597565,-0.033664674
,,,,,-0.70660526,-0.7247397180361014,-1.0600148,-0.033664674
,,,,,-0.7073542,-0.7254031865600957,-1.0604436,-0.033664674
,,,,,-0.7066619,-0.7250286036566373,-1.0604479,-0.033664674
,,,,,-0.70932055,-0.7269764816080815,-1.0605726,-0.033664674
,,,,,-0.71103275,-0.7287508734447956,-1.0602759,-0.033664674
,,,,,-0.7113091,-0.7293835359035876,-1.0599643,-0.033664674
,,,,,-0.71320665,-0.7309874158162544,-1.0599766,-0.033664674
,,,,,-0.7133366,-0.7314670390536806,-1.0598358,-0.033664674
,,,,,-0.7141245,-0.7321838383704528,-1.0599195,-0.033664674
,,,,,-0.71518254,-0.733163960341243,-1.0599766,-0.033664674
,,,,,-0.7166265,-0.7345026973677327,-1.0594659,-0.033664674
,,,,,-0.71758795,-0.7355567528197386,-1.0587467,-0.033664674
,,,,,-0.718752,-0.736698499652346,-1.0591397,-0.033664674
,,,,,-0.71934026,-0.7374195776388698,-1.0586882,-0.033664674
,,,,,-0.721491,-0.7392166628370478,-1.0588496,-0.033531997
,,,,,-0.72197056,-0.7399751664904884,-1.0588964,-0.03349533
,,,,,-0.7234014,-0.741237388252772,-1.0589982,-0.03338573
,,,,,-0.72507846,-0.7427750140060965,-1.059334,-0.033258397
,,,,,-0.7266734,-0.7443251039546053,-1.059575,-0.03313689
,,,,,-0.7247495,-0.7432223552633995,-1.0596329,-0.03328526
,,,,,-0.7261804,-0.7440783021665994,-1.0597886,-0.03317594
,,,,,-0.72761345,-0.7453193740787094,-1.0595646,-0.03306448
,,,,,-0.72885007,-0.7465388871569182,-1.0600116,-0.03297162
,,,,,-0.7295818,-0.7473618982332414,-1.0601529,-0.03291604
,,,,,-0.7303358,-0.7481199870997502,-1.060319,-0.032858867
,,,,,-0.73082024,-0.7486528547265989,-1.0594679,-0.032817174
,,,,,-0.73233145,-0.7499127911110186,-1.0594538,-0.03270079
,,,,,-0.73367226,-0.7511980624814507,-1.059084,-0.03259568
,,,,,-0.7347017,-0.7522651397871244,-1.0588048,-0.032515
,,,,,-0.7347728,-0.7525586834612287,-1.0585144,-0.03250802
,,,,,-0.7374855,-0.7546757053695701,-1.0582794,-0.03229802
,,,,,-0.7371286,-0.7548610246648363,-1.0581831,-0.032324992
,,,,,-0.73962086,-0.7568089168493338,-1.0584108,-0.03213435
,,,,,-0.74055946,-0.7579256883747303,-1.0585113,-0.032062635
,,,,,-0.74085647,-0.7584206563466922,-1.0588058,-0.0320413
,,,,,-0.74148595,-0.759004063012459,-1.0588852,-0.031993262
,,,,,-0.74242234,-0.7598401097432292,-1.0591042,-0.03192233
,,,,,-0.74316555,-0.7605852986079096,-1.0590223,-0.031864703
,,,,,-0.74435854,-0.7616532601735198,-1.0591949,-0.031773776
,,,,,-0.7458544,-0.7630170675863039,-1.0595568,-0.031660523
,,,,,-0.74811,-0.765022995965733,-1.0596781,-0.03148755
,,,,,-0.7486874,-0.7659036428253126,-1.059766,-0.031443566
,,,,,-0.74967235,-0.7668574888476705,-1.059816,-0.031368017
,,,,,-0.7491433,-0.7666661268820059,-1.059911,-0.031409226
,,,,,-0.75032264,-0.7675245045091736,-1.0595661,-0.03131667
,,,,,-0.75083244,-0.7680846049849663,-1.0600432,-0.031279907
,,,,,-0.7533862,-0.7701452083151271,-1.0600828,-0.03108356
,,,,,-0.7529444,-0.7702565603105248,-1.0604023,-0.03111922
,,,,,-0.75650424,-0.7729919992414341,-1.0603789,-0.030845113
,,,,,-0.7554109,-0.7727457440845287,-1.060556,-0.03093018
,,,,,-0.7577303,-0.7744833060716076,-1.0608659,-0.030753272
,,,,,-0.7587034,-0.7755695187709011,-1.0609914,-0.03067903
,,,,,-0.7596222,-0.7765280612468015,-1.061181,-0.030609295
,,,,,-0.7609928,-0.7777688693904415,-1.0611699,-0.03050375
,,,,,-0.76100236,-0.7780545854573737,-1.0611732,-0.030503033
,,,,,-0.7621166,-0.7789676595949111,-1.0616447,-0.030419713
,,,,,-0.7632765,-0.7800369975798378,-1.0617305,-0.030330887
,,,,,-0.7644434,-0.7811587271541648,-1.061495,-0.030239858
,,,,,-0.76549673,-0.7822023934431981,-1.0611286,-0.030156892
,,,,,-0.7661378,-0.7829203168303956,-1.0606124,-0.030104877
,,,,,-0.7665119,-0.7833651655453884,-1.0606643,-0.030076351
,,,,,-0.7666076,-0.7835377936720993,-1.0604079,-0.03006766
,,,,,-0.76840925,-0.7849346622959391,-1.059805,-0.029925874
,,,,,-0.76959884,-0.7861310672818739,-1.0594076,-0.029832257
,,,,,-0.7711799,-0.7875986356849874,-1.0593971,-0.029710514
,,,,,-0.77241105,-0.7888508360175057,-1.0593597,-0.029615566
,,,,,-0.77251786,-0.789216377479714,-1.058864,-0.029604774
,,,,,-0.77365917,-0.7901638719363816,-1.0582352,-0.029513678
,,,,,-0.7746564,-0.7911188333461155,-1.0584322,-0.029437944
,,,,,-0.7763569,-0.7926184535993696,-1.058182,-0.029305771
,,,,,-0.77831775,-0.7944261134858535,-1.057945,-0.029153625
,,,,,-0.7781038,-0.7946711592265954,-1.0583552,-0.029172216
,,,,,-0.77900434,-0.7954203056046993,-1.058396,-0.029103119
,,,,,-0.7790447,-0.7956065121074527,-1.0583786,-0.029099923
,,,,,-0.78229797,-0.7980956196590336,-1.0415343,-0.028762268
,,,,,-0.78292495,-0.79904192189481,-0.9949889,-0.028472878
,,,,,-0.78289324,-0.7991488830195748,-0.92245674,-0.028099557
,,,,,-0.78395426,-0.79982457318559,-0.829478,-0.027536204
,,,,,-0.7843415,-0.8000883305585258,-0.72033817,-0.026940985
,,,,,-0.7864791,-0.8015673025977451,-0.5992872,-0.026149344
,,,,,-0.78725487,-0.8022567195540732,-0.4694929,-0.025417224
,,,,,-0.78941447,-0.8038303876177542,-0.33622494,-0.024560599
,,,,,-0.7878622,-0.802774598821292,-0.20195346,-0.023984455
,,,,,-0.7902726,-0.8041607365951294,-0.06953384,-0.02311292
,,,,,-0.7915983,-0.8052159874008225,0.05889266,-0.022345554
,,,,,-0.7926411,-0.8060481296509845,0.18140788,-0.021630593
,,,,,-0.79400885,-0.8070639045133219,0.29549357,-0.020934286
,,,,,-0.79436874,-0.8073821985985893,0.40023595,-0.020363957
,,,,,-0.7948365,-0.8076471049517076,0.49541435,-0.019834867
,,,,,-0.79573315,-0.8082312754924496,0.5797052,-0.019329175
,,,,,-0.79645663,-0.8087749572290582,0.65385747,-0.018889342
,,,,,-0.79824317,-0.8101321636341874,0.71674526,-0.018426038
,,,,,-0.7989282,-0.8108517677878083,0.7685535,-0.018104918
,,,,,-0.79880697,-0.8108559345055019,0.8101164,-0.017898925
,,,,,-0.79986656,-0.811598341809524,0.84237176,-0.017650273
,,,,,-0.8021966,-0.8134686666772699,0.8651804,-0.017352775
,,,,,-0.8016018,-0.8134043157958991,0.8798415,-0.0173226
,,,,,-0.8042166,-0.8153660782660143,0.8871259,-0.017083611
,,,,,-0.80480343,-0.8162152330871763,0.8883142,-0.017032292
,,,,,-0.80580693,-0.8171897180075686,0.88358057,-0.01697958
,,,,,-0.80748284,-0.8186748441883542,0.8741078,-0.01689967
,,,,,-0.8057904,-0.817752199261289,0.8607911,-0.017098915
,,,,,-0.8067611,-0.8183247864185477,0.8446986,-0.017107576
,,,,,-0.8084257,-0.8197125643105232,0.82600564,-0.0170763
,,,,,-0.81127775,-0.8222097823537687,0.80577445,-0.016961604
,,,,,-0.8108694,-0.8224870509740362,0.78511775,-0.017100047
,,,,,-0.8111839,-0.8228479167530912,0.76387316,-0.0171859
,,,,,-0.81229115,-0.8237867361190733,0.7428823,-0.017209427
,,,,,-0.8136912,-0.8250858132912627,0.72306436,-0.017204342
,,,,,-0.81198645,-0.8241211009809689,0.7047429,-0.017430466
,,,,,-0.814216,-0.8256365177083692,0.6874809,-0.017348293
,,,,,-0.81565714,-0.8270564505356889,0.67186403,-0.017318284
,,,,,-0.8173436,-0.8286863095409479,0.6578621,-0.017261023
,,,,,-0.81676924,-0.8286330541245033,0.6462125,-0.01736558
,,,,,-0.81652147,-0.8284701989475078,0.6367963,-0.017433433
,,,,,-0.81812537,-0.8296483753640383,0.62889594,-0.017350916
,,,,,-0.81845444,-0.8301616477734917,0.62301993,-0.017356033
,,,,,-0.81833047,-0.8302009771483645,0.6196419,-0.017383073
,,,,,-0.82114285,-0.8323329802406101,0.6177277,-0.017176535
,,,,,-0.8209884,-0.8326765284749942,0.6178749,-0.017187657
,,,,,-0.8208598,-0.8326804978811125,0.6192686,-0.017190335
,,,,,-0.8220149,-0.8335401319591847,0.62199426,-0.017087312
,,,,,-0.8235254,-0.8348598361364535,0.6260538,-0.016950026
,,,,,-0.8237781,-0.8353370064227726,0.63072175,-0.016906397
,,,,,-0.82465935,-0.8361083263492254,0.63657635,-0.016808238
,,,,,-0.8249898,-0.8365129359523757,0.64297634,-0.016749652
,,,,,-0.82582104,-0.8372240861950802,0.650801,-0.016645137
,,,,,-0.826972,-0.8382316982650904,0.6587818,-0.016515208
,,,,,-0.8264779,-0.8380720548449111,0.6660315,-0.01651568
,,,,,-0.8272986,-0.8386532212155541,0.6736738,-0.01641292
,,,,,-0.8289364,-0.8399923240773868,0.681608,-0.016245762
,,,,,-0.82855564,-0.8399905351035348,0.6892653,-0.016235398
,,,,,-0.8305229,-0.8414736273546938,0.6971007,-0.016043393
,,,,,-0.831965,-0.8428605265286487,0.70471287,-0.015892968
,,,,,-0.8317221,-0.8429863259468274,0.7117636,-0.015875135
,,,,,-0.8327413,-0.8437793148197752,0.71862733,-0.015761133
,,,,,-0.83309376,-0.8442015157240919,0.7248728,-0.015701652
,,,,,-0.8343189,-0.8452168128778323,0.73103917,-0.0155754145
,,,,,-0.83363956,-0.8449131418911632,0.73724544,-0.015595544
,,,,,-0.834301,-0.8453498409698673,0.7419001,-0.015520524
,,,,,-0.8348112,-0.845809697178254,0.74730325,-0.015453262
,,,,,-0.83505154,-0.8460898885303777,0.75214034,-0.015409708
,,,,,-0.83546144,-0.8464523979487955,0.75746846,-0.015350554
,,,,,-0.8373307,-0.8479332858830415,0.7615813,-0.01518538
,,,,,-0.83696693,-0.8479749934886206,0.76546067,-0.015193284
,,,,,-0.8368901,-0.8479374722673765,0.76937044,-0.015178941
,,,,,-0.83825105,-0.8489405149994451,0.77326393,-0.015054021
,,,,,-0.83992946,-0.850417277827455,0.7764827,-0.014908165
,,,,,-0.8398446,-0.850678845921588,0.779426,-0.014899451
,,,,,-0.8408998,-0.8515404605761491,0.78196037,-0.014805105
,,,,,-0.8415297,-0.8521933559468662,0.7844503,-0.014743727
,,,,,-0.8417245,-0.852488544558499,0.78715813,-0.014714707
,,,,,-0.84256935,-0.853187548253319,0.78948796,-0.014637614
,,,,,-0.8408503,-0.8520399357586865,0.7919452,-0.01475719
,,,,,-0.84278834,-0.8532564658192754,0.7947611,-0.014593441
,,,,,-0.8441772,-0.854540436145324,0.79730856,-0.014473349
,,,,,-0.84302413,-0.8539680305109677,0.79954547,-0.014550507
,,,,,-0.8433233,-0.8540729923002559,0.8020856,-0.01451432
,,,,,-0.84377384,-0.8544183391552378,0.804762,-0.014465781
,,,,,-0.8444531,-0.855005129104525,0.80751127,-0.014399257
,,,,,-0.84451187,-0.8551725666717829,0.81034356,-0.014380062
,,,,,-0.84635216,-0.8565974447353004,0.81297356,-0.014224799
,,,,,-0.8458512,-0.8565208078805587,0.81590223,-0.014248181
,,,,,-0.8451918,-0.8560213474276402,0.81865114,-0.014284695
,,,,,-0.84797555,-0.8579972895845293,0.8213908,-0.014056247
,,,,,-0.8476742,-0.8581866963164787,0.8246919,-0.014062338
,,,,,-0.8471733,-0.8578718818622499,0.82826984,-0.014082355
,,,,,-0.84958076,-0.8596030732105324,0.8313568,-0.013881069
,,,,,-0.8487311,-0.8593289126425556,0.8345394,-0.013929976
,,,,,-0.8473563,-0.8582511738738515,0.8380134,-0.014017791
,,,,,-0.85028094,-0.8602026271276045,0.8414895,-0.013774689
,,,,,-0.85055256,-0.8608115504488547,0.8451648,-0.013734743
,,,,,-0.84923816,-0.8599756337948661,0.84911513,-0.013815438
,,,,,-0.8499318,-0.860306841408475,0.8525318,-0.013744356
,,,,,-0.85171455,-0.8617050680329597,0.85630405,-0.0135876015
,,,,,-0.8513423,-0.8617270740566182,0.86009705,-0.013596598
,,,,,-0.8541878,-0.8638853305810172,0.86404604,-0.01335714
,,,,,-0.8536553,-0.8639356528500755,0.8677889,-0.013378734
,,,,,-0.85342586,-0.863798899456993,0.87155586,-0.013376875
,,,,,-0.85216796,-0.8628017753364708,0.8747377,-0.013457205
,,,,,-0.8522843,-0.8626712872479647,0.87776214,-0.013432585
,,,,,-0.85327417,-0.8633677408557268,0.88095105,-0.013339877
,,,,,-0.8535673,-0.863736565705488,0.88424724,-0.013300238
,,,,,-0.85413563,-0.8642457911802532,0.88766915,-0.013238773
,,,,,-0.8536078,-0.8639525492451121,0.8913315,-0.013260426
,,,,,-0.8538782,-0.8640923092605638,0.8947938,-0.013221672
,,,,,-0.8539552,-0.8641672719603791,0.89794683,-0.013199413
,,,,,-0.855613,-0.8654313345717392,0.9011251,-0.013055356
,,,,,-0.85568905,-0.8657538795666491,0.90449995,-0.013032015
,,,,,-0.8537503,-0.8643732569758307,0.90774256,-0.013164438
,,,,,-0.8552685,-0.8652100771876099,0.91165745,-0.013027305
,,,,,-0.85664624,-0.8664035449783581,0.9149303,-0.012904309
,,,,,-0.8558298,-0.8660582302282923,0.9181989,-0.0129502155
,,,,,-0.8563053,-0.8663440701538179,0.9220119,-0.012893863
,,,,,-0.8573908,-0.8672083120417948,0.9253324,-0.012793116
,,,,,-0.8568853,-0.8670140986287636,0.9292352,-0.012811802
,,,,,-0.85777694,-0.8676458243653605,0.9327382,-0.012725031
,,,,,-0.8584342,-0.8682646138709931,0.9360273,-0.012657406
,,,,,-0.85649514,-0.8669410567644961,0.9394081,-0.012789128
,,,,,-0.85762995,-0.8675084613553397,0.94251317,-0.012685703
,,,,,-0.85896844,-0.8686130922441627,0.9460619,-0.0125643015
,,,,,-0.8598271,-0.8695077944599493,0.9491235,-0.012482353
,,,,,-0.85742307,-0.8678912231819885,0.95268846,-0.01264891
,,,,,-0.8582945,-0.8682010565200591,0.9560312,-0.012564525
,,,,,-0.85811496,-0.868099370478582,0.96000206,-0.012557769
,,,,,-0.85936475,-0.8690266922878017,0.9634518,-0.012443706
,,,,,-0.85871834,-0.8687255365449094,0.9668968,-0.01247561
,,,,,-0.8590388,-0.8689110703740608,0.97023576,-0.01243365
,,,,,-0.85914004,-0.8690100373713647,0.9738177,-0.012407301
,,,,,-0.8581787,-0.8683066515096967,0.9769858,-0.012464879
,,,,,-0.85868084,-0.8685256331157875,0.9804021,-0.01240853
,,,,,-0.8595376,-0.8692024441246345,0.9838051,-0.012324961
,,,,,-0.8608144,-0.8703109762714344,0.9871368,-0.012209434
,,,,,-0.8595196,-0.8695741027683549,0.99053687,-0.012291471
,,,,,-0.8608506,-0.8704240307334853,0.99429387,-0.012169572
,,,,,-0.8605551,-0.8703624213573412,0.99731123,-0.012176678
,,,,,-0.86020166,-0.8700945662822726,1.0006317,-0.012186682
,,,,,-0.86038595,-0.8701607061063934,1.0040027,-0.012155034
,,,,,-0.8612553,-0.8708230710975646,1.0073872,-0.012070591
,,,,,-0.85892904,-0.8692070631475858,1.0104508,-0.0122337565
,,,,,-0.86114967,-0.8705345563706924,1.01398,-0.012044562
,,,,,-0.8612101,-0.8708335096989447,1.0172435,-0.012023002
,,,,,-0.8590618,-0.8693287314716007,0.9881023,-0.012339322
,,,,,-0.86036795,-0.8700915115022038,0.8980268,-0.012705442
,,,,,-0.86006045,-0.8702157865363662,0.7565766,-0.013461908
,,,,,-0.8611336,-0.8713509892325321,0.5738956,-0.014325717
,,,,,-0.8605535,-0.8714958222763459,0.35811895,-0.015488222
,,,,,-0.8609447,-0.8722272698747865,0.1191408,-0.016696174
,,,,,-0.860229,-0.8722578937346845,-0.13557161,-0.018070828
,,,,,-0.8604527,-0.872881617292667,-0.39897975,-0.019418232
,,,,,-0.85989755,-0.8730368687920653,-0.6647266,-0.020837696
,,,,,-0.8600721,-0.8736531440462264,-0.92658794,-0.02218087
,,,,,-0.8607997,-0.8747618017711162,-1.18056,-0.023440607
,,,,,-0.8613507,-0.875836823988579,-1.4217186,-0.024647553
,,,,,-0.8590825,-0.8747566563861221,-1.6474159,-0.025991376
,,,,,-0.86126226,-0.876534233306315,-1.8549787,-0.026898922
,,,,,-0.8608526,-0.8769139616763364,-2.042011,-0.027899394
,,,,,-0.8604061,-0.8769805603244192,-2.2081974,-0.028794713
,,,,,-0.8605384,-0.8773402112914883,-2.3526447,-0.029532857
,,,,,-0.86058235,-0.8776709630861684,-2.474924,-0.030162958
,,,,,-0.8608204,-0.8781047078798072,-2.5758584,-0.03066754
,,,,,-0.86083746,-0.8783587310202623,-2.6558433,-0.031080602
,,,,,-0.8596446,-0.877630090536526,-2.7169108,-0.03148878
,,,,,-0.86112535,-0.8786705685947227,-2.759101,-0.031593382
,,,,,-0.8607605,-0.8786595666017214,-2.7850127,-0.0317557
,,,,,-0.8614106,-0.8791910339493656,-2.7960172,-0.03176268
,,,,,-0.8618414,-0.8796243227360391,-2.7937675,-0.03171787
,,,,,-0.86134917,-0.8793390637380815,-2.7805562,-0.031687308
,,,,,-0.8611117,-0.8790656001612579,-2.7578537,-0.031587973
,,,,,-0.86243397,-0.8799497623442714,-2.7275074,-0.03132899
,,,,,-0.8624399,-0.8800832852495776,-2.6910408,-0.031139616
,,,,,-0.86280245,-0.8803298693872815,-2.649891,-0.030898526
,,,,,-0.8622863,-0.8799164230632132,-2.6061,-0.030711386
,,,,,-0.8613325,-0.8790357212175396,-2.560706,-0.030549629
,,,,,-0.8615715,-0.878939590015169,-2.5151346,-0.030295148
,,,,,-0.8633724,-0.8801895179834581,-2.4703941,-0.029924754
,,,,,-0.8631225,-0.8801982941058903,-2.4277563,-0.029723095
,,,,,-0.86352915,-0.8804517053433312,-2.3869119,-0.029480198
,,,,,-0.8641888,-0.8809293498899496,-2.3487267,-0.029231608
,,,,,-0.8637851,-0.8806723848121206,-2.3145292,-0.029085515
,,,,,-0.86325014,-0.880163207094754,-2.2845309,-0.028971275
,,,,,-0.8647731,-0.8811476021842732,-2.257872,-0.028715951
,,,,,-0.8641309,-0.8808282557599089,-2.2348526,-0.028646123
,,,,,-0.86497384,-0.8813739575306145,-2.215709,-0.02848207
,,,,,-0.8651242,-0.8815648214246193,-2.200669,-0.028392578
,,,,,-0.8659269,-0.8822003672552579,-2.1899567,-0.0282753
,,,,,-0.8665418,-0.8827834486847118,-2.1832333,-0.028193146
,,,,,-0.8651188,-0.8818364596716728,-2.1793344,-0.028282467
,,,,,-0.8659673,-0.8822706684185845,-2.1786764,-0.028213756
,,,,,-0.8661375,-0.8824779658499515,-2.1806068,-0.028210657
,,,,,-0.8680797,-0.8840026901979959,-2.1853123,-0.02808555
,,,,,-0.8654777,-0.8823767892544775,-2.191744,-0.028319137
,,,,,-0.86722755,-0.8833635167782368,-2.1838462,-0.02814354
,,,,,-0.8674777,-0.8836892471546569,-2.1469903,-0.027933354
,,,,,-0.8670043,-0.8833366241258259,-2.085639,-0.02765195
,,,,,-0.86928743,-0.8848484253703769,-2.0040183,-0.027053379
,,,,,-0.868056,-0.8840876971345761,-1.9070424,-0.026645761
,,,,,-0.8694106,-0.8847885267428788,-1.7980843,-0.025977034
,,,,,-0.867754,-0.8834785014348873,-1.6816036,-0.025501091
,,,,,-0.86792976,-0.8831431901598579,-1.5604404,-0.024859857
,,,,,-0.8716146,-0.8856165017128599,-1.4382709,-0.023943342
,,,,,-0.8696446,-0.884465808142473,-1.3175906,-0.023469763
,,,,,-0.87152815,-0.8854682989632593,-1.2001654,-0.022716455
,,,,,-0.87171084,-0.8856009078624223,-1.0882224,-0.022122461
,,,,,-0.8702564,-0.8843772251566273,-0.9838108,-0.021693483
,,,,,-0.87174255,-0.8850570925837242,-0.88742536,-0.021079764
,,,,,-0.87070894,-0.8842580187093021,-0.800338,-0.02070815
,,,,,-0.8732784,-0.8858998384275516,-0.72278225,-0.020108601
,,,,,-0.87215203,-0.8852680050317792,-0.65564317,-0.019847471
,,,,,-0.87396324,-0.8864229812021353,-0.5983488,-0.019411247
,,,,,-0.87218225,-0.8852228961894616,-0.55119425,-0.019304033
,,,,,-0.87318313,-0.8856726529651778,-0.513936,-0.019033976
,,,,,-0.8741477,-0.8864170464928589,-0.48611614,-0.01881561
,,,,,-0.8754032,-0.8875017858386989,-0.46654373,-0.018617587
,,,,,-0.875651,-0.8879007844821694,-0.45513034,-0.018539384
,,,,,-0.8745162,-0.8871320752078296,-0.45031103,-0.018601758
,,,,,-0.87586904,-0.8879831473559592,-0.45184812,-0.018505603
,,,,,-0.87566316,-0.8880083847043565,-0.4587928,-0.018557422
,,,,,-0.8768603,-0.8889470256604339,-0.46999794,-0.018523332
,,,,,-0.8763885,-0.8888097114161276,-0.48524627,-0.018638644
,,,,,-0.8775636,-0.8897085956182971,-0.5034422,-0.01864247
,,,,,-0.8759482,-0.8887085211280067,-0.52373135,-0.01887191
,,,,,-0.8770654,-0.889384613636974,-0.54567146,-0.018899588
,,,,,-0.8779778,-0.8902348340459001,-0.56867635,-0.018948548
,,,,,-0.87799203,-0.8904836767060554,-0.5917244,-0.019066855
,,,,,-0.87762845,-0.8903052543389709,-0.6148535,-0.019214656
,,,,,-0.8804738,-0.8924492480864945,-0.63702095,-0.01911051
,,,,,-0.8801324,-0.8926856489958505,-0.6575718,-0.019243253
,,,,,-0.8789888,-0.8919378636920213,-0.6780427,-0.019437317
,,,,,-0.8792463,-0.8919923032870889,-0.6960182,-0.019510627
,,,,,-0.880672,-0.893098340669291,-0.71243024,-0.01948592
,,,,,-0.87982136,-0.8927236563809983,-0.7269755,-0.019626744
,,,,,-0.8811986,-0.8937155548546508,-0.74000067,-0.019588225
,,,,,-0.8822906,-0.8947600966650737,-0.7506786,-0.019559497
,,,,,-0.88095456,-0.8940103160103171,-0.7591316,-0.019706117
,,,,,-0.8817124,-0.89443744562184,-0.7658459,-0.019682575
,,,,,-0.8826558,-0.8952357049750426,-0.7711436,-0.01963741
,,,,,-0.882321,-0.8951719967671163,-0.7742641,-0.019679341
,,,,,-0.8825971,-0.8953749530607129,-0.77625597,-0.019668411
,,,,,-0.8836374,-0.896199897793493,-0.7768815,-0.019591583
,,,,,-0.88481355,-0.8972666321761844,-0.7762617,-0.019497855
,,,,,-0.8840502,-0.8969278782353703,-0.77501255,-0.019550132
,,,,,-0.8852261,-0.8977470024351458,-0.7726116,-0.019447196
,,,,,-0.88546294,-0.8980873261126451,-0.7699352,-0.019415095
,,,,,-0.88611346,-0.8986592458175707,-0.7665031,-0.019347247
,,,,,-0.88477373,-0.8977637440824915,-0.7625154,-0.019429702
,,,,,-0.88639486,-0.8987918274084707,-0.75804037,-0.019281752
,,,,,-0.8856007,-0.8983905879140847,-0.7536115,-0.019319927
,,,,,-0.8868224,-0.8992360823753534,-0.7491281,-0.019202672
,,,,,-0.8870435,-0.8995629592727067,-0.74509215,-0.019164748
,,,,,-0.8857479,-0.8986656378253356,-0.7406278,-0.019241333
,,,,,-0.88587314,-0.8985551527473434,-0.7366325,-0.019211
